WORD,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
$SILENCE,11389.286683712804,-3332.7345052641044,7474.736270277056,7295.788204167868,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11563.205607319547,-3272.675367912694,8035.027448538238,7247.128456488665,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11521.988990543961,-3238.6336611072616,8098.461699302399,7264.942796819544,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11348.472398337413,-3283.0465773399565,7586.204419875672,7312.999047398454,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11355.826122263208,-3335.640232043294,7411.279667768439,7301.867878659711,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11542.418484976111,-3288.1427750757666,7958.316261567625,7246.279090199362,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11540.295069252858,-3239.9300622856695,8141.377048656589,7251.352936190718,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11377.44025915149,-3274.396452235753,7682.696900689233,7301.957285637533,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11336.96124994293,-3333.0474296864786,7373.058184749864,7307.6569804736355,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11518.613877131209,-3294.803594923448,7870.317443647081,7255.443305426038,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11562.33388928579,-3240.131227985767,8171.775421115807,7249.184816978553,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11401.155460018572,-3261.521847429496,7786.498401939679,7291.429613999083,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11301.466679747902,-3324.7325807491043,7362.955196256065,7314.4072072991385,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11465.03674567184,-3305.3759700508085,7765.510113896145,7262.774677607379,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11553.795522903863,-3244.914501299203,8175.642272906575,7240.4452848965275,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11434.861890657174,-3256.5821119048733,7890.299903190125,7280.589017938259,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11323.550203269746,-3321.580984780906,7379.093155752797,7311.054445630843,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11456.565434523278,-3318.317630090431,7660.479266700658,7266.418011953594,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11577.935406915594,-3248.490780412052,8201.033854607804,7234.209148193497,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11472.345766108725,-3246.7026408556276,7997.29770389768,7270.977767822477,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11336.67067726501,-3313.780225966004,7439.8451971823215,7306.807614184334,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11421.272030028347,-3326.766589494537,7562.2880533084935,7276.364538236206,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11569.19587483357,-3264.494629442052,8132.123426452092,7236.600784850215,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11504.644036846643,-3244.8921495547474,8076.467582758378,7259.690136872547,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11345.834892491686,-3308.2146415966326,7477.127906933774,7307.25464907344,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11391.164230247048,-3340.870540245836,7458.6877177581455,7287.540410463859,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11552.454418236544,-3274.7317284025826,8057.714469160375,7240.132360474153,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11528.42629294709,-3239.617137863295,8134.55976659772,7253.34224144724,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11374.892160283585,-3290.1544320767443,7601.805937505476,7298.805689669334,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11370.622977092622,-3339.350621622875,7405.937600843621,7289.552067464837,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11537.210528518026,-3286.376987263797,7987.4852880818,7238.277165684362,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11546.888833867173,-3240.9805942750686,8198.865735395639,7245.183854721053,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11407.570410677245,-3281.258437783532,7723.488834320168,7290.379082009684,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,11354.44031410698,-3341.965775724146,7379.115507497252,7298.358654780228,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
