WORD,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
$SILENCE,35147.492307125605,-6641.17266430529,16791.45744937151,13117.054178363584,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,35161.73036834364,-6631.516710700597,16773.419591596077,13171.123048200972,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,34995.43338959615,-6629.16977753279,16453.700238907368,13231.316296019113,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,34978.937802188135,-6609.299076712022,16458.05882907615,13211.84792659854,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,35145.190077446714,-6618.083312282957,16782.494399844934,13129.951134914296,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,35151.51562112756,-6665.647824483851,16799.749946564432,13131.292239581615,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,35016.77930555097,-6638.624565437385,16523.61649556357,13225.393083738458,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,34941.38687150322,-6639.608042193418,16384.543941562646,13196.559333391111,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,35102.58765251489,-6637.685792170262,16709.091271053705,13124.117329611461,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,35204.466903742185,-6614.931716314759,16847.58267969879,13155.432123593346,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,35076.86079464684,-6603.219402220178,16570.599862408624,13232.120958819505,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,34925.98651957351,-6632.410780478809,16359.912319172898,13206.170583506893,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,35045.59070415386,-6661.289234315066,16640.650229531555,13114.662541706866,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,35170.715769614675,-6655.567187734508,16833.56813592531,13125.346675556502,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,35093.244623332575,-6619.290306483545,16628.20030786995,13216.340627234058,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,34965.794976448415,-6602.235925464145,16402.62650282699,13249.980002639295,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,35063.15917529573,-6625.995829820136,16659.69391580748,13157.756705016698,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,35161.17157473225,-6654.606062722929,16830.08126379028,13100.647997933389,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,35080.34766678187,-6643.251376539633,16630.569592782213,13172.374745890469,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,34923.57253117234,-6648.280519042078,16346.61303122199,13207.288170729658,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,35001.44600885463,-6647.609966708418,16529.405597377492,13154.739219515232,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
