WORD,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
sim,742.6814130164878,-7493.444680386148,7365.547998612881,12474.285063062318,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,784.4568234034567,-7467.807229495911,7482.246456414039,12448.155873794065,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,774.4655936319344,-7467.762526007,7454.709107245101,12473.815676428758,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,730.1867878659712,-7500.954866523131,7323.549070781359,12500.034272674833,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,741.5638257937225,-7500.954866523131,7351.041716461386,12478.822467186747,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,777.4607273889455,-7474.982139466065,7459.9170637031875,12453.564995952249,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,781.0370065017947,-7469.640072541246,7464.052136427419,12463.243301301396,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,733.8077704677308,-7496.462165887615,7339.798789000367,12491.294740592808,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,732.8019419672421,-7505.291104947461,7325.046637659864,12483.359871311173,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,776.9242855220182,-7476.5914650668465,7455.2231973675725,12450.391048239595,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,788.4801374054119,-7460.542912547936,7501.044273500953,12456.716591920447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,742.48024731639,-7492.952942008132,7361.882312522211,12489.886580692122,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,734.835950712675,-7506.140471236762,7330.16518714013,12481.884656177122,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,772.0516052307612,-7485.24159017105,7428.155234832197,12453.922623863535,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,793.7551490968644,-7461.705203259612,7502.832413057377,12452.246243029385,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,744.8495322286526,-7485.643921571246,7379.8531150642775,12487.986682413422,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,732.1090378891275,-7509.023846271497,7318.363466067728,12487.226723101941,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,767.0448144727725,-7491.902410018732,7403.70242639809,12456.604833198171,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,797.9796287989175,-7466.24260738404,7504.464090402615,12445.920699348533,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,764.0720324602166,-7483.319340147894,7410.743225901512,12479.917702665056,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,735.7523722353426,-7510.6331718722795,7319.63751550168,12484.85743818968,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,760.8533812586525,-7496.261000187516,7382.758841843467,12454.995507597388,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,795.476233419923,-7468.656595785213,7487.05208147193,12432.241431741886,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
sim,771.7610325528423,-7479.161915679207,7428.401104021204,12464.450295501983,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
