WORD,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
$SILENCE,6835.901061999925,-6194.584810088255,7538.1034658078515,9121.143415110519,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7031.612936450593,-6182.783089015853,7966.8993314384625,9048.679059586413,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7106.960667009434,-6126.277879032837,8388.676749310107,9033.166948934431,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6928.37022881153,-6138.7278006944425,7990.234552649803,9084.374795481539,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6845.5793673490725,-6203.212583448003,7524.647715645757,9109.699321949402,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7015.899660098513,-6197.915220012095,7844.07649565655,9056.055135256665,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7132.799283599768,-6134.413914014568,8324.326077023277,9027.824882009612,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7020.10178805611,-6137.274937304847,8098.729920235864,9073.824772098635,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6854.810637809114,-6195.188307188548,7530.258003504039,9106.167746325464,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6962.702508294882,-6208.688760839554,7726.0592849325285,9061.151332992475,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7111.386312411584,-6134.190396570015,8297.615742399186,9019.130053416498,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6994.19611623241,-6106.898916590085,8192.204915547958,9086.7440803938,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6837.488035856251,-6170.556684798799,7603.929353228731,9118.237688331328,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6933.064095147145,-6222.479787168478,7638.015763523074,9077.445754700393,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7118.136539237087,-6164.36525158468,8242.719858016952,9026.506129086749,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7036.4632649973955,-6130.077675590239,8258.790762280318,9060.547835892181,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6857.314033188109,-6159.403164315601,7689.670644959288,9109.632266716037,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6885.186658523877,-6197.468185122989,7548.452323490659,9080.820868113145,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7098.422300627506,-6164.6781760070535,8158.342022698167,9029.680076799403,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7087.246428399852,-6129.854158145686,8309.998608827425,9044.096951973075,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6914.243926315776,-6160.163123627081,7790.856992108464,9095.997702598299,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6876.290664230664,-6208.845223050741,7516.288163219472,9115.063740618676,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7068.11333514611,-6180.190286659037,8066.364594264579,9028.271916898719,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7083.021948697799,-6119.147672551593,8330.562213726309,9020.113530172532,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6922.536423508695,-6144.5392542528225,7887.394176410935,9096.310627020674,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6862.767858835204,-6209.4040166621235,7476.4126511112045,9102.99379861281,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7056.11044837361,-6187.208734418004,7936.366848512513,9030.283573899696,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7133.961574311445,-6138.146655338604,8343.79444644385,9017.207803393341,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6997.168898244965,-6153.971690412962,7993.497907340277,9060.279614958718,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6857.694012843849,-6200.75389155792,7490.158973951218,9100.736272422824,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7011.429311207451,-6198.921048512584,7836.1192746304605,9046.89092002999,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7114.761425824336,-6136.202053570993,8334.809045172817,9015.442015581371,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6996.028959277744,-6132.066980846761,8095.667731245486,9078.920969834444,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6840.773742291181,-6187.655769307109,7527.352276724849,9116.203679585897,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6948.643261032494,-6208.08526373926,7710.547174280546,9062.492437659794,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7076.249370127842,-6137.140826838116,8303.203678513013,9013.542117302672,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7008.814157106181,-6117.471291717446,8177.206895018447,9057.08331550161,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6854.83298955357,-6178.245684891425,7570.8040679459655,9106.972409125854,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6925.0845223766,-6210.856880051718,7603.214097406161,9059.385545180505,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7117.9800770259,-6164.40995507359,8206.800604677273,9019.35357086105,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7059.977300164378,-6132.715181435965,8221.19512810649,9045.54981536267,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6865.718289103304,-6165.304024851803,7663.005013824108,9096.176516553942,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6891.1322225489885,-6212.4662056525,7538.639907674779,9083.03369081422,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7088.811050511725,-6169.282635364847,8139.566557355709,9018.995942949765,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7073.500105559839,-6122.7015999199875,8281.053099757803,9034.21748092383,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6895.26729527322,-6154.374021813157,7755.451828891258,9087.7946123832,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6855.861169798514,-6210.722769584986,7475.630340055269,9088.040481572209,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7046.700363957926,-6173.752984255909,8038.424913695445,9027.73547503179,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7080.384442852073,-6124.6462016875985,8323.208489800512,9020.828785995101,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6942.205958629365,-6157.056231147794,7885.024891498672,9082.050214058187,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6849.870902284491,-6207.280600938869,7437.006525636498,9104.983103869332,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7021.465244467884,-6187.991045473939,7899.978208539273,9047.293251430185,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7107.4300536429955,-6129.541233723311,8319.78867289885,9022.63927729598,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6975.2418369343095,-6139.778332683842,7979.192790888881,9070.919045319444,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6860.242111711755,-6197.825813034274,7458.754772991511,9105.586600969626,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7004.835546593135,-6198.406958390112,7788.8676868519415,9051.651841598969,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7117.309524692241,-6139.085428605727,8319.565155454296,9006.948352688356,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7000.029921535244,-6131.843463402208,8056.105143559593,9057.776219579724,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6853.804809308625,-6195.545935099833,7497.1327182212735,9115.197851085408,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6963.685985050915,-6212.443853908045,7669.75524064961,9068.817981340646,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7110.939277522479,-6146.148579853604,8257.762582035373,9012.44688182436,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7025.220337536376,-6128.110722078171,8153.514045895821,9037.100855958564,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6859.504504144729,-6188.885115252151,7576.190838359695,9091.7955746407,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6920.278897318709,-6222.189214490559,7585.936198942209,9073.422440698438,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7105.2619344308305,-6164.879341707152,8218.602325749674,9026.327315131106,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7060.849018198135,-6131.374076768646,8216.702427470975,9050.55660612066,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6885.767803879715,-6175.719937767975,7659.741659133632,9113.789691184724,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6872.848495584548,-6219.015266777906,7483.319340147894,9078.384527967517,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7088.431070855984,-6179.6985482810205,8113.07974017617,9027.26608839823,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7077.881047473079,-6134.369210525658,8273.744079320917,9027.131977931498,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6888.450013214352,-6162.308891094791,7753.44017189028,9075.679966888425,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6863.728983846782,-6224.625554636187,7477.977273223076,9088.688682161413,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7061.899550187534,-6187.946341985028,8054.629928425543,9025.321486630617,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,7098.601114583149,-6130.234137801425,8336.954812640526,9016.000809192754,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6913.640429215483,-6151.423591545056,7857.755763263198,9073.265978487252,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,6830.693105541838,-6218.590583633254,7445.388429807238,9093.963693852866,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
