WORD,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
$SILENCE,828.0203733468502,-11285.306368506715,6696.023845198613,9261.959405178954,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,673.6592261384995,-11300.259685547315,6373.957559342094,9302.751338809889,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,541.0016227962521,-11340.805749989242,5994.38023500207,9323.22553673095,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,705.4657584984016,-11331.418017318014,6320.5815935828205,9277.918550720042,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,852.0708503807606,-11289.776717397775,6724.321153679032,9253.041059141286,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,707.9020986440299,-11295.454060489425,6462.1575429627355,9295.621132328646,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,549.4729339448136,-11337.609450532133,6031.081799397683,9327.114740266174,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,658.8847230535416,-11337.073008665206,6224.916127314106,9292.871867760643,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,817.7832743863195,-11296.839868645653,6651.946205132748,9253.756314963855,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,737.674622258499,-11293.867086633098,6526.508215249564,9280.757222265867,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,561.9452073508749,-11333.34026734117,6065.190561436482,9319.537498895825,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,624.5300918257346,-11347.019534947818,6134.5033209923895,9288.98266422542,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,811.4577307054676,-11304.19359257145,6626.934603087259,9246.380239293605,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,764.5190673493228,-11291.47544997638,6597.251486450611,9272.308262861761,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,586.3533122960702,-11326.321819582203,6136.179701826537,9318.866946562166,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,596.9256874234304,-11349.746447771366,6066.062279470239,9301.544344609303,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,799.6113061441548,-11314.05071187624,6567.791887258517,9250.917643418032,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,796.929096809518,-11291.5648569542,6654.002565622636,9267.45793431496,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,611.4990248082906,-11318.230488089383,6220.781054589875,9312.02731275884,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,560.5370474501905,-11349.969965215918,6022.543433015756,9311.31205693627,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,764.9437504939737,-11323.036113147273,6493.606447411353,9259.947748177976,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,817.1127220526603,-11296.348130267635,6688.938342206281,9257.064373143241,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,648.2229409483601,-11317.04584563325,6308.824575999329,9298.236286429918,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,548.712974633333,-11352.875691995108,6001.398682761036,9309.926248780042,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,734.1653983790158,-11334.055523163739,6405.093539368337,9256.483227787403,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,835.9328908840289,-11299.186801813461,6705.9927232256805,9245.039134626286,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,692.0770635696725,-11313.044883375751,6394.565867729887,9284.333501378716,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,554.2785590027046,-11352.696878039465,6002.4939182393455,9303.757167310378,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,704.7281509313764,-11343.756180257342,6309.338666121801,9256.818503954233,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,841.0737921087494,-11303.031301859774,6704.048121458069,9233.751503676356,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,715.6581539700215,-11306.026435616785,6483.414051939732,9271.414193083549,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,546.6566141434448,-11345.700782024955,6033.205215120937,9298.303341663282,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,658.4153364199801,-11353.278023395304,6215.930726043073,9262.182922623506,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,832.9824606159283,-11311.837889175164,6674.052080399047,9228.856471640644,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,751.6891660319765,-11305.221772816394,6551.2068928726785,9255.58915800919,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,571.7352714222993,-11342.325668612202,6087.475250658424,9295.50937360637,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,637.4270483764468,-11361.324651399214,6136.894957649107,9268.664928515545,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,842.8395799207187,-11321.695008479956,6649.263995798111,9223.246183782361,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,808.8202248597414,-11307.255781561826,6638.892786370849,9246.112018360142,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,605.3522950830812,-11343.107979668139,6134.324507036747,9287.574504324735,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,611.5660800416565,-11367.650195080067,6055.19933166496,9273.627015784623,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,821.6948296659982,-11332.312087096225,6565.064974434969,9227.8282913957,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,823.8182453892524,-11308.462775762413,6668.50884777413,9239.093570601175,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,633.5154930967681,-11332.446197562957,6241.657583911131,9284.668777545545,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,575.5797714686122,-11364.342136900681,6025.180938861482,9290.07789970373,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,783.4062914140573,-11337.967078443418,6488.934932820193,9238.981811878897,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,831.2613762928696,-11306.071139105696,6699.220144655722,9234.489111243382,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,656.6719003524662,-11324.511328281324,6325.454273874077,9274.40932684056,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,551.3728322235146,-11360.654099065554,6002.337456028158,9292.916571249554,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,733.0701629007058,-11343.711476768432,6396.018731119482,9242.848663669665,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,832.8036466602858,-11307.680464706476,6713.2123366847445,9228.521195473813,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,688.4560809679128,-11317.984618900373,6411.776710960474,9264.97689068042,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,545.3378612205818,-11358.128351942105,6007.053674108229,9288.803850269776,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,698.8496421396306,-11353.233319906392,6301.761424751452,9250.604718995657,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,845.0971061107048,-11309.379197285081,6710.8654035169375,9224.319067516217,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,729.6950494879544,-11314.229525831883,6497.607409668853,9257.26553884334,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,562.8616288735425,-11356.58608157469,6041.989450691874,9295.08469046172,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,662.5727608886673,-11361.883445010597,6203.659618337109,9261.467666800936,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,831.8872251376182,-11316.509403766324,6671.503981531141,9225.749579161356,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,754.0584509442391,-11310.452081018935,6562.8297999894385,9253.398687052571,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,562.9957393402743,-11346.348982614158,6091.364454193646,9296.112870706662,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,606.2463648612935,-11361.302299654759,6116.73368415042,9276.756260008367,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,807.8814515926184,-11318.81163344522,6620.653762895318,9235.472587999415,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,781.6628553465433,-11304.774737927288,6621.54783267353,9250.7835329513,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,588.8120041861539,-11338.10118891015,6157.950300926006,9293.02832997183,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,576.9879313692965,-11364.319785156225,6046.504503071846,9289.295588647794,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,784.702692592465,-11328.355828327636,6558.761782498573,9242.491035758381,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,798.4937189213895,-11302.628970459578,6693.721615519717,9245.30735555975,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,606.4922340503018,-11333.474377807901,6232.4710169400005,9290.100251448184,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,554.233855513794,-11364.789171789787,6016.66492422401,9291.530763093324,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,735.5735582797001,-11338.637630777077,6438.375286862289,9244.726210203911,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,805.0651317912498,-11304.640627460556,6692.849897485959,9237.551300233758,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,629.6039378170893,-11326.56768877121,6301.716721262542,9281.763050766356,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,524.7742563216992,-11365.660889823544,5974.643644648033,9293.542420094302,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,698.1790898059714,-11347.19834890346,6358.266634734468,9245.486169515392,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,804.5286899243224,-11307.94868563994,6696.001493454158,9232.92448913151,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,669.9711883033739,-11322.43261604698,6412.693132483141,9270.274254116328,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,520.3262591750931,-11360.542340343278,5999.968171115896,9297.073995718241,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,653.7661735732763,-11354.015630962329,6265.104563844749,9253.041059141286,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,794.962143297451,-11311.435557774968,6679.4612025572305,9223.045018082265,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,689.2383920238486,-11315.280057821281,6487.012682797037,9255.320937075727,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,514.5371573611686,-11354.909700740542,6030.4335988084795,9291.575466582235,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,603.4523968043801,-11363.381011889102,6170.400222587612,9260.685355745001,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,785.1050239926606,-11318.968095656408,6645.687716685262,9222.73209365989,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,709.9137556450077,-11310.452081018935,6557.577140042441,9248.503655016859,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,522.2038057093389,-11347.131293670094,6088.011692525351,9291.351949137683,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,558.972425338319,-11366.666718324032,6088.034044269806,9272.442373328493,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,763.7814597822976,-11327.238241104871,6589.54013461353,9224.184957049485,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,733.1372181340716,-11310.85441241913,6609.991980790136,9238.646535712069,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,543.6167768975231,-11343.309145368237,6152.831751445741,9283.037100200308,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,527.4117621674254,-11372.902855027063,6019.682409725477,9277.963254208953,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,740.2227211264039,-11338.414113332525,6516.874613389327,9229.661134441034,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,756.450087600957,-11303.634798960067,6652.683812699773,9233.595041465169,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,570.841201644087,-11328.95932542793,6237.8130838648185,9280.667815288045,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,499.136805431462,-11370.086535225695,5982.913790096497,9287.328635135727,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,697.5085374723122,-11344.359677357636,6425.277164611479,9235.696105443967,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,767.5365528507892,-11308.127499595583,6671.973368164703,9231.717494930923,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,604.5923357716007,-11323.550203269746,6325.074294218337,9275.8398384857,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,495.67228504088945,-11364.275081667314,5999.744653671343,9290.189658426007,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,655.8001823187092,-11354.48501759589,6327.10830296377,9246.670811971524,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,775.5608291102444,-11314.14011885406,6688.9159904618255,9224.073198327207,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
