WORD,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
$SILENCE,824.9805361009284,-10505.252838760953,6476.3285489474,9431.475035128002,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,734.1206948901051,-10498.882591591191,6330.304602420879,9461.7840006094,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,546.0531170431516,-10534.84654841978,5861.476762470814,9503.894687163198,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,612.3930945865029,-10549.106961382266,5937.316231407671,9477.273759516926,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,811.345971983191,-10509.0302835739,6438.6211560512975,9440.907471288141,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,760.4957533473676,-10495.529829922894,6401.561963744398,9459.995861052974,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,568.360158009548,-10527.492824493984,5928.062609203173,9496.384501026214,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,582.1064808495619,-10551.744467227993,5864.11426831654,9480.626521185222,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,791.6764368625209,-10516.65222843316,6372.124716296758,9437.644116597667,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,788.9718757834287,-10496.043920045367,6447.830074766884,9451.6810121156,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,603.228879359827,-10524.050655847866,6004.125595584584,9490.751861423476,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,565.230913785805,-10556.527740541427,5811.051226979641,9485.476849732024,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,782.1769454690153,-10529.571536728328,6293.5806862808095,9437.733523575489,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,824.7570186563753,-10498.927295080102,6481.6482641277635,9439.834587554287,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,647.6641473369774,-10518.663885434138,6088.637541370099,9480.69357641859,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,548.1094775330398,-10554.113752140254,5784.586761544557,9496.049224859384,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,739.3733548371023,-10532.589022229795,6205.157185215615,9454.318517961327,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,828.0650768357608,-10494.009911299934,6501.563668437442,9448.149436491662,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,667.1325167575499,-10507.845641117769,6179.117402925182,9487.846134644287,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,524.3495731770483,-10546.491807280994,5786.151383656429,9511.851908189286,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,680.2753424972705,-10536.65703972066,6103.5685066662445,9467.282529745404,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,812.3965039725905,-10495.015739800423,6492.399453210766,9446.450703913059,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,691.0712350691838,-10499.486088691485,6258.153171319148,9482.30290201937,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,521.1756254643948,-10539.89804266668,5805.865622266009,9506.800413942387,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,638.1423041990166,-10544.234281091009,6002.516269983801,9468.422468712624,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,815.3692859851463,-10498.994350313467,6465.286787186478,9441.734485832989,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,729.5832907656778,-10495.619236900717,6330.550471609888,9471.417602469635,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,542.588596652579,-10535.070065864333,5854.2795007562045,9507.158041853672,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,602.4018648149806,-10550.291603838397,5914.137472407517,9483.040509586395,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,801.7123701229538,-10508.113862051232,6416.4929290405435,9445.087247501284,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,757.7911922682754,-10492.311178721331,6392.285989795446,9465.986128566996,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,565.0520998301625,-10524.900022137168,5922.228803900338,9506.934524409118,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,564.359195752048,-10551.967984672545,5840.242605238272,9492.271780046438,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,777.7960035557752,-10515.780510399403,6347.917777051661,9446.383648679692,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,782.5792768692108,-10490.433632187085,6440.252833396535,9460.979337809007,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,597.3280188236259,-10517.300429022363,6012.57455498869,9503.626466229733,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,546.813076354632,-10546.22358634753,5822.741189329767,9500.251352816982,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,738.2334158698817,-10521.055522090855,6255.00157535095,9457.24659648497,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,801.9358875675068,-10488.824306586303,6488.443194442177,9460.174675008617,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,614.4271033319359,-10511.26545801943,6070.823201039219,9507.73918720951,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,516.1464829619507,-10548.99520265999,5756.3118048085935,9517.059864647374,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,711.5230812457897,-10527.828100660814,6168.589731286733,9466.433163456102,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,810.3848469716129,-10490.858315331736,6480.128345504802,9453.737372605488,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,657.163638730483,-10502.74944338196,6171.070774921272,9494.26108530296,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,513.5983840940457,-10541.999106645479,5770.2816450931605,9517.663361747665,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,669.837077836642,-10535.94178389809,6075.047680741272,9474.59155018229,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,811.4353789610122,-10493.138193266177,6475.076851257903,9452.530378404901,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,692.3899879920468,-10498.41320495763,6255.873293384707,9486.393271254692,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,517.7781603071882,-10538.400475788174,5805.373883887993,9519.987943171018,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,632.420257618458,-10542.580252001317,5985.394833731036,9484.82864914282,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,812.575317928233,-10499.17316426911,6451.965147491115,9453.133875505195,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,721.9166424175075,-10495.283960733886,6325.878957018728,9472.646948414678,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,534.8995965599534,-10533.661905963649,5852.625471666512,9516.501071035991,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,594.7352164668104,-10548.32465032633,5898.424196055436,9494.797527169887,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,797.9796287989175,-10506.12455679471,6402.634847478253,9453.402096438658,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,754.3937271110686,-10491.439460687574,6388.709710682597,9472.132858292205,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,558.3689282380258,-10524.765911670436,5919.323077121148,9513.55064076789,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,557.2513410152603,-10549.688106738104,5827.2785934541935,9503.872335418742,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,773.7726895538199,-10512.450100475562,6333.389143155711,9454.810256339342,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,785.4626519039455,-10489.159582753133,6439.22465315159,9468.489523945991,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,596.7692252122432,-10515.959324355046,6005.734921185365,9512.50010877849,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,531.6138901250232,-10547.832911948313,5779.401156830926,9511.06959713335,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
