WORD,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
$SILENCE,32912.40726857272,-2224.0432767919633,5927.928498736442,36799.42033283953,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,32833.773831578954,-2037.4732658235152,5812.079407224585,36959.70469232854,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,31972.538765971516,-1971.8485441027337,5578.973064300188,37030.73853620751,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,31952.08691979491,-2192.6167240878017,5680.137059704907,36840.36872868166,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,32823.290863429414,-2242.662279923234,5924.687495790422,36783.930573932004,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,32943.16326894322,-2063.1107167137525,5865.634186939501,36943.76789853191,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,32123.63655848939,-1948.8709508026782,5618.1333205858855,37051.90563820668,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,31852.934581391168,-2136.178569338151,5634.830073694,36883.976982113956,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,32695.75180956743,-2246.3279660139046,5900.368797823048,36781.203661108455,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,33010.77729592053,-2105.0425893119086,5890.645788984989,36907.043982391835,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,32268.14058639295,-1957.5434276513372,5639.278070840606,37043.72489973604,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,31777.430388621142,-2106.0037143234867,5590.126584783386,36918.711592997504,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,32529.834810475688,-2264.187009833695,5855.531198445702,36776.241573839376,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,33038.80638346748,-2135.887996660232,5918.652524787489,36877.0032378439,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,32440.830164054652,-1959.711546863502,5694.12925173393,37042.182629368624,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,31772.42359786315,-2062.55192310237,5569.9429595402435,36961.850459796246,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,32370.891555653998,-2253.413469006237,5812.928773513887,36785.07051289923,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,33042.87440095835,-2154.059964902397,5949.676746091455,36861.28996149182,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,32604.735506145422,-1971.9826545694657,5744.308918036094,37021.619024469735,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,31806.599415135315,-2026.096227895764,5558.409459401305,36989.521919431914,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,32207.097972285508,-2242.662279923234,5762.682051978356,36792.267774613836,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,32982.47998744011,-2204.373741671293,5938.880853519542,36816.43001037002,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
$SILENCE,32731.91693209612,-2009.1759573430966,5780.7646132427,36988.31492523133,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447
